"gene_symbol","entrez_id","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"ACSL4",2182,"adjacent_vs_healthy",0.0617730033887929,0.0347830869074463,1.77178247394692,0.0784769611847582,0.119554998130195,2.30061795983669,-0.00712110512316591,0.130667111900752,"up","mapped_unique","raw_cel_rma_limma"
"SLC6A16",28968,"adjacent_vs_healthy",-0.0419041096810724,0.0232618534562665,-1.77148160138377,0.0785271483608223,0.119621599373175,2.24672447271641,-0.0886468038475673,0.00483858448542258,"down","mapped_unique","raw_cel_rma_limma"
"CTXN3",613212,"adjacent_vs_healthy",-0.0340109325696831,0.0186159098955176,-1.77126792624197,0.0785628065531083,0.119666059244334,2.03242592207664,-0.071953616734861,0.00393175159549474,"down","mapped_unique","raw_cel_rma_limma"
"USPL1",10208,"adjacent_vs_healthy",0.0989954203530337,0.0561769212580664,1.77103352556307,0.0786019387386954,0.11971580290597,5.28409293629279,-0.0114587430717664,0.209449583777834,"up","mapped_unique","raw_cel_rma_limma"
"CFAP58",159686,"adjacent_vs_healthy",-0.041847873429175,0.0232357865565854,-1.77098676911434,0.0786097464431188,0.11971783310545,2.15187287484042,-0.0885408807266634,0.00484513386831344,"down","mapped_unique","raw_cel_rma_limma"
"LUZP1",7798,"adjacent_vs_healthy",-0.0608190435241474,0.034252307302793,-1.77079886650897,0.0786411301053035,0.119755764754329,4.08232719580224,-0.128686897948508,0.00704881090021352,"down","mapped_unique","raw_cel_rma_limma"
"TCF15",6939,"adjacent_vs_healthy",-0.0836066239846858,0.0473658811568991,-1.77065435766122,0.0786652731078815,0.11978266489045,2.71509646455695,-0.176910710118571,0.00969746214919993,"down","mapped_unique","raw_cel_rma_limma"
"ZKSCAN5",23660,"adjacent_vs_healthy",-0.0587693670575109,0.0330816995422485,-1.77011668632013,0.0787551550267343,0.1199096522105,3.34877194223701,-0.124375265358912,0.00683653124388982,"down","mapped_unique","raw_cel_rma_limma"
"INTS2",57508,"adjacent_vs_healthy",0.0546769953921071,0.0307165890600743,1.76997286422831,0.07877921190797,0.119936404131607,4.49125949641632,-0.00636543295507106,0.115719423739285,"up","mapped_unique","raw_cel_rma_limma"
"TMX3",54495,"adjacent_vs_healthy",0.0649908806245363,0.0366775459665125,1.76990254981442,0.0787909754804177,0.119944437397738,2.73765028410097,-0.00756904615353013,0.137550807402603,"up","mapped_unique","raw_cel_rma_limma"
"RSBN1",54665,"adjacent_vs_healthy",-0.0964861171696061,0.0547798800130634,-1.7697429504005,0.0788176817534712,0.119975214919049,7.20165488042971,-0.204219031355941,0.0112467970167293,"down","mapped_unique","raw_cel_rma_limma"
"COL9A1",1297,"adjacent_vs_healthy",-0.0891464540167122,0.0505749269745266,-1.76958663882934,0.0788438450715433,0.120005160962532,3.00273193141414,-0.188692957761874,0.0104000497284497,"down","mapped_unique","raw_cel_rma_limma"
"PRELID3A",10650,"adjacent_vs_healthy",-0.0480452289122888,0.0268738247209578,-1.76954049859658,0.0788515693545485,0.12000703904565,2.58027059183656,-0.101696934086264,0.00560647626168643,"down","mapped_unique","raw_cel_rma_limma"
"PIK3CA",5290,"adjacent_vs_healthy",0.100921286356531,0.0573802072418923,1.76796313436846,0.0791160083108007,0.120399587956107,6.04424775262563,-0.0118772181186638,0.213719790831726,"up","mapped_unique","raw_cel_rma_limma"
"PDC",5132,"adjacent_vs_healthy",-0.0567840088265261,0.0319762284794393,-1.7678261610664,0.079139005690059,0.120424674118113,2.52307027133637,-0.120255728062752,0.00668771040969941,"down","mapped_unique","raw_cel_rma_limma"
"IDH3B",3420,"adjacent_vs_healthy",-0.0963953334002579,0.0548256838792482,-1.76661493462452,0.0793426058207652,0.120724554116684,7.4831683880855,-0.204217457013697,0.0114267902131809,"down","mapped_unique","raw_cel_rma_limma"
"NOD2",64127,"adjacent_vs_healthy",0.0502472336829172,0.028205475271254,1.76644664986781,0.079370927521115,0.120757710019371,2.74728668401147,-0.00596170700367734,0.106456174369512,"up","mapped_unique","raw_cel_rma_limma"
"SYK",6850,"adjacent_vs_healthy",-0.111845345931203,0.0637062086219108,-1.7662434055875,0.0794051438489936,0.120799828021054,6.69724741153553,-0.236975256090452,0.0132845642280449,"down","mapped_unique","raw_cel_rma_limma"
"DMTN",2039,"adjacent_vs_healthy",-0.059124291198839,0.0333707827752717,-1.76577741399601,0.0794836396162994,0.120909296298262,4.62931673919337,-0.12528859679549,0.00704001439781207,"down","mapped_unique","raw_cel_rma_limma"
"TULP2",7288,"adjacent_vs_healthy",0.0529991638130345,0.0298195449729554,1.76564691052489,0.0795056342003458,0.1209328049,2.21290999275152,-0.00631507041203738,0.112313398038106,"up","mapped_unique","raw_cel_rma_limma"
"CX3CR1",1524,"adjacent_vs_healthy",0.114476877636503,0.0652411511885736,1.76556192429901,0.0795199601592821,0.120944646158191,3.57444093979464,-0.0136465622497792,0.242600317522786,"up","mapped_unique","raw_cel_rma_limma"
"CHUK",1147,"adjacent_vs_healthy",-0.082690285315409,0.0469803460219841,-1.76543149897409,0.0795419498196227,0.120968140497189,6.42377256211379,-0.175244753225291,0.00986418259447275,"down","mapped_unique","raw_cel_rma_limma"
"GPR65",8477,"adjacent_vs_healthy",-0.134002491919369,0.0764482947942298,-1.7653696784874,0.0795523744745073,0.120974044249826,4.67827997379565,-0.283995488171315,0.0159905043325769,"down","mapped_unique","raw_cel_rma_limma"
"PPARGC1A",10891,"adjacent_vs_healthy",0.132280634092845,0.0754693022148112,1.76517690672944,0.0795848883629393,0.121013535018976,4.32522776468965,-0.015801205187857,0.280362473373546,"up","mapped_unique","raw_cel_rma_limma"
"ZFC3H1",196441,"adjacent_vs_healthy",0.0833541195959748,0.0473706612831286,1.76513088028712,0.079592653035894,0.121015389740456,4.87480759742564,-0.00995926131106495,0.176667500503015,"up","mapped_unique","raw_cel_rma_limma"
"PRSS55",203074,"adjacent_vs_healthy",-0.0551907828365574,0.0311065984986815,-1.76486724283825,0.0796371407304592,0.121073074503058,2.30048110862671,-0.116985063475836,0.00660349780272131,"down","mapped_unique","raw_cel_rma_limma"
"DRG2",1819,"adjacent_vs_healthy",-0.0834543744896674,0.047439960897468,-1.76470553414817,0.0796644384834074,0.12110461790333,4.57881014114078,-0.176902507210307,0.00999375823097202,"down","mapped_unique","raw_cel_rma_limma"
"MACC1",346389,"adjacent_vs_healthy",-0.1171358791846,0.0668077440259284,-1.76448819796582,0.0797011387148504,0.121150448441104,3.4347151374265,-0.248315071551005,0.0140433131818049,"down","mapped_unique","raw_cel_rma_limma"
"FATE1",89885,"adjacent_vs_healthy",-0.0764105443191068,0.0433949806728413,-1.76415748283977,0.079757011187834,0.121225411990386,2.95260390487769,-0.161997920255589,0.00917683161737498,"down","mapped_unique","raw_cel_rma_limma"
"CNOT10",25904,"adjacent_vs_healthy",-0.0857678413714895,0.0487895162219762,-1.764077896493,0.0797704616559915,0.121235889858563,4.47265083405238,-0.181840650709504,0.0103049679665252,"down","mapped_unique","raw_cel_rma_limma"
"DST",667,"adjacent_vs_healthy",0.117244871652169,0.066909018331164,1.76347417886215,0.0798725534408146,0.12138107282984,4.21597228812085,-0.0141318800057842,0.248621623310123,"up","mapped_unique","raw_cel_rma_limma"
"KDM7A",80853,"adjacent_vs_healthy",0.103128982596668,0.0588063843000694,1.76319605062074,0.0799196224471901,0.121442621552313,5.60845529379822,-0.0124486775377356,0.218706642731071,"up","mapped_unique","raw_cel_rma_limma"
"ZNF133",7692,"adjacent_vs_healthy",0.0929109106146644,0.0529480719552736,1.76252479521908,0.0800333160889139,0.121604938716523,3.44913035620884,-0.0112549125664047,0.197076733795733,"up","mapped_unique","raw_cel_rma_limma"
"FLNB",2317,"adjacent_vs_healthy",0.168724574839761,0.0965043107679057,1.76248774924277,0.0800395946014106,0.121604938716523,8.20866457358479,-0.0204426987472865,0.357891848426808,"up","mapped_unique","raw_cel_rma_limma"
"H2BC20P",337873,"adjacent_vs_healthy",-0.0517039035702229,0.0291214160158566,-1.76242567316101,0.0800501160957227,0.12161093144441,2.09436432704873,-0.109674302822358,0.00626649568191229,"down","mapped_unique","raw_cel_rma_limma"
"GPR180",160897,"adjacent_vs_healthy",0.0948543038887042,0.0540786990942886,1.76214823800691,0.0800971534352079,0.121672392952431,5.04555478810654,-0.0115130536469545,0.201221661424363,"up","mapped_unique","raw_cel_rma_limma"
"TMC4",147798,"adjacent_vs_healthy",-0.197413010554984,0.11300454431909,-1.76180892374089,0.0801547128148626,0.121740849096112,9.25404961788934,-0.418829894836809,0.0240038737268414,"down","mapped_unique","raw_cel_rma_limma"
"MCTP2",55784,"adjacent_vs_healthy",0.213215627651571,0.122070652447096,1.76180495336811,0.08015538652764,0.121740849096112,3.92106310269702,-0.0259258869460595,0.452357142249201,"up","mapped_unique","raw_cel_rma_limma"
"TRIM40",135644,"adjacent_vs_healthy",0.19981363920835,0.11439149123314,1.76166097303674,0.0801798209730201,0.121767958093728,3.06558658630401,-0.0243145928668578,0.423941871283559,"up","mapped_unique","raw_cel_rma_limma"
"GOLGA6D",653643,"adjacent_vs_healthy",-0.0561362366512284,0.0317192243951761,-1.76142057458731,0.0802206318552427,0.121819931258495,2.05965170809098,-0.11911208092658,0.0068396076241234,"down","mapped_unique","raw_cel_rma_limma"
"MMGT1",93380,"adjacent_vs_healthy",0.0450914977048633,0.0252756196435719,1.76128932846255,0.0802429198497962,0.121835925176276,5.74988815349162,-0.00549769229599684,0.0956806877057235,"up","mapped_unique","raw_cel_rma_limma"
"ACOXL",55289,"adjacent_vs_healthy",-0.0454379058960712,0.0254787935164322,-1.76128095072922,0.0802443427148021,0.121835925176276,2.32205731666244,-0.0964159817083588,0.00554016991621636,"down","mapped_unique","raw_cel_rma_limma"
"OR51G2",81282,"adjacent_vs_healthy",-0.0602660647336015,0.0341228364882134,-1.76119304445769,0.0802592738676349,0.121848589688198,2.42216295642364,-0.127883647479751,0.00735151801254763,"down","mapped_unique","raw_cel_rma_limma"
"FBXL5",26234,"adjacent_vs_healthy",0.0875278080909236,0.0498955005544384,1.76084147966818,0.0803190110311151,0.121922079232344,9.02767421028881,-0.0106966319424692,0.185752248124317,"up","mapped_unique","raw_cel_rma_limma"
"MAPDA",161823,"adjacent_vs_healthy",-0.114425967573149,0.0653883683510921,-1.76083055518242,0.0803208678815133,0.121922079232344,4.05266186832307,-0.242836544355204,0.0139846092089057,"down","mapped_unique","raw_cel_rma_limma"
"HAO1",54363,"adjacent_vs_healthy",-0.0482226416781804,0.02712153800496,-1.7604772857447,0.0803809325805543,0.122003237843905,2.15817971270173,-0.102349689515395,0.00590440615903434,"down","mapped_unique","raw_cel_rma_limma"
"ADAMTS13",11093,"adjacent_vs_healthy",-0.0558369006804296,0.0315698193756664,-1.76008336199137,0.0804479529935139,0.122090274052778,2.74479467727554,-0.118524528444227,0.00685072708336809,"down","mapped_unique","raw_cel_rma_limma"
"FAM117B",150864,"adjacent_vs_healthy",-0.0774202200183014,0.0440816490155135,-1.7600418913037,0.0804550112961937,0.122090274052778,5.49568609111225,-0.16434131036489,0.009500870328287,"down","mapped_unique","raw_cel_rma_limma"
"FCGR1A",2209,"adjacent_vs_healthy",-0.0360104901098786,0.0199360604339654,-1.76002383358715,0.0804580848746945,0.122090274052778,2.09769098912477,-0.0764405376843657,0.00441955746460856,"down","mapped_unique","raw_cel_rma_limma"
"ZBTB7A",51341,"adjacent_vs_healthy",-0.0870685688799293,0.0496651256511052,-1.75963247775108,0.0805247206724982,0.122181362648489,4.00901230615718,-0.184844780420485,0.0107076426606264,"down","mapped_unique","raw_cel_rma_limma"
"TMEM150C",441027,"adjacent_vs_healthy",0.120025480902824,0.0686666728316899,1.75937630117413,0.0805683641366035,0.122237552546631,3.6291266817582,-0.0147802905332013,0.254831252338849,"up","mapped_unique","raw_cel_rma_limma"
"CD1E",913,"adjacent_vs_healthy",-0.0418963381326485,0.0234279689892042,-1.75923340237723,0.0805927174877418,0.122264468850373,2.48315586763563,-0.0889557367218469,0.00516306045654993,"down","mapped_unique","raw_cel_rma_limma"
"GK3",2713,"adjacent_vs_healthy",-0.0412532830105006,0.0230497889030346,-1.75917802913689,0.0806021560271842,0.122268755840728,2.18936599656364,-0.0875918386553965,0.00508527263439536,"down","mapped_unique","raw_cel_rma_limma"
"ERICH2",285141,"adjacent_vs_healthy",-0.065658126668235,0.0372984519572138,-1.75892687964782,0.0806449766157392,0.122323676589419,2.4475481554251,-0.13942043016939,0.00810417683291968,"down","mapped_unique","raw_cel_rma_limma"
"SPIN1",10927,"adjacent_vs_healthy",-0.106716522189793,0.0610261108300569,-1.7586956076093,0.0806844246331765,0.122373473174262,6.73502725181683,-0.226620820966428,0.0131877765868418,"down","mapped_unique","raw_cel_rma_limma"
"FASTK",10922,"adjacent_vs_healthy",-0.0847110458683895,0.0483420434769558,-1.75827063194497,0.0807569538985144,0.12246655706818,5.80750601061799,-0.179913488323241,0.0104913965864624,"down","mapped_unique","raw_cel_rma_limma"
"TSSK2",23617,"adjacent_vs_healthy",-0.0641901355121819,0.0364609207824185,-1.75825838776739,0.080759044366269,0.12246655706818,2.34444229917024,-0.136330671328579,0.00795040030421557,"down","mapped_unique","raw_cel_rma_limma"
"OR8H3",390152,"adjacent_vs_healthy",-0.0515457370383219,0.0291027898917904,-1.7581211947087,0.0807824705886604,0.122492035524383,2.15133103659559,-0.109480297096265,0.00638882301962126,"down","mapped_unique","raw_cel_rma_limma"
"NUCB2",4925,"adjacent_vs_healthy",0.15248596070295,0.0874058019916999,1.75806506158615,0.0807920571336674,0.122496526150185,7.7532543328714,-0.0189053050476902,0.323877226453589,"up","mapped_unique","raw_cel_rma_limma"
"OSTN",344901,"adjacent_vs_healthy",-0.0600065427028813,0.0340351386038597,-1.75801602339253,0.0808004327538639,0.122499180191779,2.26754323277836,-0.127454615554081,0.00744153014831823,"down","mapped_unique","raw_cel_rma_limma"
"POLR3H",171568,"adjacent_vs_healthy",0.0810187920825247,0.046220357585933,1.75780517070321,0.0808364540638813,0.122543743186125,3.98854736828937,-0.010058224372258,0.172095808537307,"up","mapped_unique","raw_cel_rma_limma"
"PLCG2",5336,"adjacent_vs_healthy",0.164483883941959,0.0943250181417291,1.75775806003546,0.0808445040796271,0.122545899363199,5.96589770882355,-0.020425104769184,0.349392872653103,"up","mapped_unique","raw_cel_rma_limma"
"TXLNG",55787,"adjacent_vs_healthy",-0.106347160193168,0.060847512975377,-1.75771236470211,0.0808523128788382,0.122547689575352,5.23313277858973,-0.225903292942982,0.0132089725566465,"down","mapped_unique","raw_cel_rma_limma"
"STXBP1",6812,"adjacent_vs_healthy",-0.0458343045927205,0.0257689141537973,-1.75749385816017,0.0808896616488155,0.122594249498902,3.1768152948728,-0.0973679185245177,0.00569930933907664,"down","mapped_unique","raw_cel_rma_limma"
"PDE6H",5149,"adjacent_vs_healthy",-0.0481554943637366,0.0271322587938623,-1.7573578685226,0.0809129131557261,0.122613520144485,2.02904270252788,-0.102303118354622,0.00599212962714873,"down","mapped_unique","raw_cel_rma_limma"
"LPAR3",23566,"adjacent_vs_healthy",-0.0676994935707227,0.0385175375258649,-1.75734192571314,0.0809156394160632,0.122613520144485,2.49405875721263,-0.143823724604712,0.00842473746326697,"down","mapped_unique","raw_cel_rma_limma"
"BANP",54971,"adjacent_vs_healthy",-0.059647880037879,0.0338505145291626,-1.756802299261,0.0810079613276112,0.122743358596044,4.84966217281694,-0.126739131170139,0.00744337109438113,"down","mapped_unique","raw_cel_rma_limma"
"C8orf44",56260,"adjacent_vs_healthy",-0.0575252365173657,0.0326168008730407,-1.75668231058689,0.0810285013065241,0.12276442061272,2.63993400380432,-0.122233382102985,0.00718290906825365,"down","mapped_unique","raw_cel_rma_limma"
"RFX8",731220,"adjacent_vs_healthy",-0.062619030888488,0.0356015704811146,-1.75570085078676,0.0811966705729422,0.123002985947724,2.35511522976111,-0.133096385040367,0.0078583232633911,"down","mapped_unique","raw_cel_rma_limma"
"MARCHF6",10299,"adjacent_vs_healthy",0.0646408421644962,0.0367775312750121,1.75568571084959,0.0811992669809583,0.123002985947724,7.51416176218326,-0.00811267616544291,0.137394360494435,"up","mapped_unique","raw_cel_rma_limma"
"PLAGL1",5325,"adjacent_vs_healthy",-0.107319803831087,0.061483052965356,-1.75559470191228,0.0812148758998977,0.12301655241985,8.00394627074936,-0.228114920510612,0.0134753128484388,"down","mapped_unique","raw_cel_rma_limma"
"FITM2",128486,"adjacent_vs_healthy",-0.0875494948759123,0.0500718036852457,-1.75514806503264,0.0812915141383079,0.123122550492899,2.75959093665973,-0.186116975042162,0.0110179852903374,"down","mapped_unique","raw_cel_rma_limma"
"ZNF804B",219578,"adjacent_vs_healthy",-0.0588776883491335,0.0334371717788711,-1.75501044845001,0.0813151396557312,0.123148245739575,2.89681129248154,-0.125170251817879,0.00741487511961181,"down","mapped_unique","raw_cel_rma_limma"
"PRTFDC1",56952,"adjacent_vs_healthy",-0.148574316952367,0.0853136884266227,-1.75480627582747,0.0813502016437943,0.123191255396704,5.0997047261629,-0.315879090495286,0.018730456590553,"down","mapped_unique","raw_cel_rma_limma"
"IQCF3",401067,"adjacent_vs_healthy",-0.0521988055542,0.0295449274991558,-1.75462430802312,0.0813814609050838,0.123228499888215,2.4438707147731,-0.110984302341716,0.00658669123331587,"down","mapped_unique","raw_cel_rma_limma"
"METTL21A",151194,"adjacent_vs_healthy",-0.124025062825671,0.0711700969649086,-1.75442942261024,0.081414950131067,0.123269114635066,5.62126102634236,-0.263715707839089,0.0156655821877458,"down","mapped_unique","raw_cel_rma_limma"
"SNX16",64089,"adjacent_vs_healthy",-0.112111112527467,0.0643000881803801,-1.75420406743762,0.0814536893817586,0.123317671061059,4.80091958709045,-0.238399180047381,0.0141769549924467,"down","mapped_unique","raw_cel_rma_limma"
"IQCC",55721,"adjacent_vs_healthy",-0.0677595862240157,0.0386331461770467,-1.75373984561619,0.0815335381675319,0.12342845265414,2.52821123543424,-0.144107881578894,0.00858870913086308,"down","mapped_unique","raw_cel_rma_limma"
"DNAH2",146754,"adjacent_vs_healthy",0.0626354512238896,0.0356595690474578,1.75336932217571,0.0815973163293983,0.12351488980193,2.6821913088635,-0.00795412518378606,0.133225027631565,"up","mapped_unique","raw_cel_rma_limma"
"NAGA",4668,"adjacent_vs_healthy",0.072393215237553,0.041348736725353,1.75275802764881,0.0817026277634485,0.123664177091205,6.83509504944342,-0.00922172553150273,0.154008156006609,"up","mapped_unique","raw_cel_rma_limma"
