gene_symbol,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance
IRAK1,6.333517999999998,6.047193877551021,7.461324489795917,-0.28632412244897676,1.4141306122448958,non_monotonic,0.15
IRAK1BP1,4.152635999999998,4.249726530612245,5.17588367346939,0.09709053061224626,0.9261571428571456,tumor_specific,0.15
IRAK2,2.754725000000001,2.779008163265307,3.5688923469387763,0.024283163265306218,0.7898841836734691,tumor_specific,0.15
IRAK3,2.635072,3.038654591836734,2.949316836734694,0.40358259183673395,-0.08933775510204,non_monotonic,0.15
IRAK4,4.769854999999999,4.695419897959183,4.799410714285714,-0.07443510204081605,0.10399081632653129,non_monotonic,0.15
IREB2,5.628899999999999,5.3966392857142855,5.223675000000001,-0.23226071428571338,-0.17296428571428457,monotonic_down,0.15
IRF1,6.444897000000001,6.128961224489797,5.903665306122447,-0.31593577551020413,-0.2252959183673502,monotonic_down,0.15
IRF2,8.956132000000002,8.85896734693878,8.466506122448976,-0.09716465306122224,-0.3924612244898036,non_monotonic,0.15
IRF2BP1,4.919649999999999,4.988446938775509,5.186931632653061,0.06879693877550963,0.1984846938775524,non_monotonic,0.15
IRF2BP2,8.250656,8.302251020408166,9.157784693877554,0.05159502040816655,0.8555336734693881,tumor_specific,0.15
IRF3,5.496278999999999,5.494975,5.894820408163263,-0.0013039999999984175,0.3998454081632632,non_monotonic,0.15
IRF4,4.165255999999999,3.794016326530611,3.0110168367346946,-0.37123967346938835,-0.7829994897959165,monotonic_down,0.15
IRF5,3.316127,3.1600510204081615,3.168095408163265,-0.15607597959183828,0.008044387755103521,non_monotonic,0.15
IRF6,5.9761760000000015,5.749516326530613,5.490625510204082,-0.22665967346938842,-0.2588908163265309,monotonic_down,0.15
IRF7,6.269374000000002,6.908296938775509,6.032633673469388,0.6389229387755071,-0.8756632653061205,adjacent_specific,0.15
IRF8,7.286418,7.33179387755102,7.448777551020408,0.04537587755101935,0.1169836734693881,non_monotonic,0.15
IRF9,6.6747169999999985,7.153814795918365,6.686966326530615,0.4790977959183662,-0.4668484693877497,non_monotonic,0.15
IRGC,3.0974269999999997,3.009197959183675,2.955210714285713,-0.08822904081632466,-0.05398724489796214,non_monotonic,0.15
IRGM,2.3499160000000003,2.2807908163265296,2.2937887755102047,-0.06912518367347076,0.012997959183675079,non_monotonic,0.15
IRGQ,2.7753639999999997,2.753032653061225,2.682294897959184,-0.02233134693877492,-0.07073775510204072,non_monotonic,0.15
IRS1,3.810194,4.710475510204084,5.289642857142857,0.900281510204084,0.5791673469387728,monotonic_up,0.15
IRS2,6.0563829999999985,6.703665306122449,7.078154591836732,0.6472823061224506,0.37448928571428297,monotonic_up,0.15
IRS4,2.314734,2.2794244897959186,2.3290744897959175,-0.03530951020408146,0.04964999999999886,non_monotonic,0.15
IRX1,2.3077979999999996,2.270692857142858,2.284739795918367,-0.037105142857141615,0.014046938775508888,non_monotonic,0.15
IRX2,2.7687180000000007,2.776829591836736,3.355089795918368,0.008111591836735155,0.5782602040816323,tumor_specific,0.15
IRX3,2.5673390000000005,2.5021663265306127,2.9374862244897972,-0.06517267346938782,0.4353198979591846,non_monotonic,0.15
IRX4,2.4379839999999997,2.3286642857142867,2.324836734693878,-0.10931971428571297,-0.0038275510204086594,non_monotonic,0.15
IRX5,2.3622680000000003,2.353217346938775,3.138167346938775,-0.009050653061225322,0.7849500000000003,tumor_specific,0.15
IRX6,2.9318120000000003,2.8129979591836745,2.8062061224489785,-0.11881404081632585,-0.006791836734695966,non_monotonic,0.15
ISCA1,6.6065380000000005,6.270200000000004,6.165052040816329,-0.33633799999999603,-0.10514795918367525,non_monotonic,0.15
ISCA2,8.53503,8.147458163265304,7.951019387755101,-0.387571836734697,-0.1964387755102024,monotonic_down,0.15
ISCU,3.2244649999999995,3.129402551020407,3.095183673469387,-0.0950624489795926,-0.03421887755101993,non_monotonic,0.15
ISG15,7.4770579999999995,9.17040918367347,7.828275510204085,1.693351183673471,-1.3421336734693856,adjacent_specific,0.15
ISG20,8.314578000000001,8.31122857142857,6.82122857142857,-0.0033494285714308347,-1.4900000000000002,tumor_specific,0.15
ISG20L2,7.137621000000003,7.150087244897956,7.860500510204079,0.012466244897953338,0.7104132653061228,tumor_specific,0.15
ISL1,2.9623760000000003,3.139720918367347,2.864441836734694,0.17734491836734678,-0.2752790816326529,non_monotonic,0.15
ISL2,2.557284,2.63258775510204,2.646517346938776,0.0753037551020399,0.013929591836736144,non_monotonic,0.15
ISLR,2.6914320000000003,3.496779081632653,3.8525903061224467,0.8053470816326529,0.3558112244897935,monotonic_up,0.15
ISLR2,2.812992,2.7378459183673467,2.6995663265306122,-0.07514608163265324,-0.03827959183673446,non_monotonic,0.15
ISM1,2.2246380000000006,2.497574489795919,3.036345918367348,0.27293648979591856,0.5387714285714287,monotonic_up,0.15
ISM2,3.068413,2.906416326530613,2.9294280612244905,-0.16199667346938718,0.023011734693877628,non_monotonic,0.15
ISOC1,8.575172,8.38182448979592,8.2480887755102,-0.19334751020408092,-0.13373571428572006,non_monotonic,0.15
ISOC2,7.707718,7.795288775510201,7.7083867346938755,0.08757077551020132,-0.08690204081632569,non_monotonic,0.15
ISPD,4.041598,3.913862244897959,4.113335714285712,-0.12773575510204038,0.19947346938775246,non_monotonic,0.15
ISX,5.8051140000000006,5.705356122448983,4.304313775510202,-0.09975787755101795,-1.4010423469387803,tumor_specific,0.15
ISY1,7.182016,7.153853061224488,7.524209693877554,-0.02816293877551157,0.3703566326530652,non_monotonic,0.15
ISYNA1,2.924796,3.0614622448979603,3.1980530612244897,0.1366662448979601,0.13659081632652947,non_monotonic,0.15
ITCH,5.911703,5.5775443877551005,5.751730102040815,-0.3341586122448996,0.1741857142857146,non_monotonic,0.15
ITFG1,8.447076000000001,8.188536734693876,7.584780612244897,-0.2585392653061245,-0.6037561224489796,monotonic_down,0.15
ITFG2,2.9285930000000007,2.856072959183674,2.878098979591836,-0.07252004081632668,0.02202602040816215,non_monotonic,0.15
ITFG3,7.344368,7.363340816326532,7.149933673469388,0.018972816326531472,-0.21340714285714402,non_monotonic,0.15
ITGA1,3.0052020000000006,3.5594693877551022,4.237362244897961,0.5542673877551016,0.6778928571428584,monotonic_up,0.15
ITGA10,2.672022,2.6832275510204093,2.614270408163265,0.01120555102040921,-0.0689571428571445,non_monotonic,0.15
ITGA11,2.8804579999999986,2.7969933673469383,2.9616489795918373,-0.08346463265306037,0.164655612244899,non_monotonic,0.15
ITGA2,6.548514999999998,6.521414795918367,8.183515306122448,-0.027100204081631496,1.6621005102040813,tumor_specific,0.15
ITGA2B,2.6995519999999997,2.6149877551020415,2.5846683673469393,-0.08456424489795822,-0.030319387755102234,non_monotonic,0.15
ITGA3,3.404273999999999,3.3821367346938755,3.1150306122448987,-0.022137265306123588,-0.2671061224489768,non_monotonic,0.15
ITGA4,2.9767280000000005,2.6927602040816336,2.7213397959183667,-0.28396779591836685,0.028579591836733087,non_monotonic,0.15
ITGA5,2.8886279999999998,3.8064551020408164,3.866182142857142,0.9178271020408166,0.059727040816325516,field_shift_then_plateau,0.15
ITGA6,8.867732000000002,9.16146020408163,9.577206122448983,0.2937282040816278,0.4157459183673531,monotonic_up,0.15
ITGA7,3.6678279999999996,5.3223183673469405,4.104724489795918,1.6544903673469409,-1.2175938775510229,adjacent_specific,0.15
ITGA8,5.163134000000001,5.755519387755101,4.583453061224491,0.5923853877551002,-1.1720663265306106,adjacent_specific,0.15
ITGA9,2.7420460000000006,2.8118316326530604,3.2256969387755103,0.0697856326530597,0.41386530612245,non_monotonic,0.15
ITGAD,2.5965040000000004,2.5309663265306126,2.495009183673468,-0.06553767346938777,-0.035957142857144575,non_monotonic,0.15
ITGAE,9.062714,8.777964285714287,8.636813265306118,-0.28474971428571294,-0.1411510204081683,non_monotonic,0.15
ITGAL,3.478960000000002,3.5242765306122448,3.166561734693878,0.04531653061224272,-0.35771479591836686,non_monotonic,0.15
ITGAM,2.751936,2.8715214285714272,2.8849234693877546,0.11958542857142707,0.013402040816327343,non_monotonic,0.15
ITGAV,3.7336960000000006,3.4017489795918365,3.791804081632654,-0.33194702040816404,0.3900551020408174,non_monotonic,0.15
ITGAX,2.7428079999999992,2.6008025510204065,2.5751224489795916,-0.14200544897959277,-0.025680102040814834,non_monotonic,0.15
ITGB1,8.693923999999999,9.118036734693876,9.182996938775513,0.42411273469387645,0.06496020408163794,non_monotonic,0.15
ITGB1BP1,6.43274,6.494508163265308,6.584557142857143,0.06176816326530776,0.09004897959183555,non_monotonic,0.15
ITGB1BP2,2.519728,2.9487979591836737,2.6002204081632656,0.4290699591836735,-0.3485775510204081,non_monotonic,0.15
ITGB1BP3,2.2322640000000002,2.2196275510204084,2.213797959183673,-0.012636448979591819,-0.0058295918367354815,non_monotonic,0.15
ITGB2,5.046339999999999,4.9926510204081636,5.20693469387755,-0.053688979591835384,0.21428367346938604,non_monotonic,0.15
ITGB3,2.584756000000001,2.6105969387755095,2.4803234693877543,0.025840938775508526,-0.1302734693877552,non_monotonic,0.15
ITGB3BP,7.11708,6.681864285714282,7.3782469387755105,-0.43521571428571804,0.6963826530612289,non_monotonic,0.15
ITGB4,4.860713,4.875445918367348,5.085449489795916,0.014732918367348802,0.21000357142856796,non_monotonic,0.15
ITGB5,7.316974000000001,7.509482653061223,7.813514285714288,0.1925086530612221,0.3040316326530652,monotonic_up,0.15
ITGB6,5.723618,5.256630102040814,4.976016836734694,-0.4669878979591857,-0.28061326530611996,monotonic_down,0.15
ITGB7,3.969601999999999,3.6705214285714285,3.267179081632654,-0.2990805714285707,-0.40334234693877447,monotonic_down,0.15
ITGB8,2.5954549999999994,2.656537244897959,3.1229096938775514,0.06108224489795955,0.4663724489795924,non_monotonic,0.15
ITGBL1,2.4756899999999997,2.6805622448979585,3.4101091836734683,0.20487224489795874,0.7295469387755098,monotonic_up,0.15
ITIH1,2.4229979999999993,2.360198979591838,2.333818367346938,-0.06279902040816143,-0.026380612244899737,non_monotonic,0.15
ITIH2,2.1961340000000003,2.141964285714286,2.099755102040817,-0.05416971428571404,-0.04220918367346904,non_monotonic,0.15
ITIH3,2.443938,2.6873571428571426,2.5451071428571423,0.2434191428571424,-0.1422500000000002,non_monotonic,0.15
ITIH4,2.7785580000000003,2.725513265306123,2.6539168367346937,-0.05304473469387716,-0.07159642857142945,non_monotonic,0.15
ITIH5,3.4321940000000013,4.4689102040816335,3.5732867346938786,1.0367162040816322,-0.895623469387755,adjacent_specific,0.15
ITIH5L,3.0346920000000006,2.988489795918368,3.0051612244897954,-0.04620220408163256,0.016671428571427338,non_monotonic,0.15
ITK,2.710631,2.778814795918368,2.638004081632652,0.06818379591836843,-0.140810714285716,non_monotonic,0.15
ITLN1,11.415674000000001,10.043152040816333,5.82223775510204,-1.3725219591836684,-4.220914285714293,monotonic_down,0.15
ITLN2,3.032784,2.6235061224489806,2.864630612244898,-0.4092778775510193,0.24112448979591727,non_monotonic,0.15
ITM2A,7.9345740000000005,8.132703061224488,5.852955612244901,0.19812906122448748,-2.2797474489795873,non_monotonic,0.15
ITM2B,11.958958,11.823974489795917,11.40135612244899,-0.1349835102040835,-0.4226183673469279,non_monotonic,0.15
ITM2C,10.007842,9.842744897959184,7.3400234693877575,-0.16509710204081607,-2.5027214285714265,monotonic_down,0.15
ITPA,7.1899570000000015,7.070084693877551,7.833082653061225,-0.11987230612245092,0.7629979591836742,tumor_specific,0.15
ITPK1,5.54142,5.494466326530612,5.2323479591836755,-0.04695367346938717,-0.26211836734693694,non_monotonic,0.15
ITPKA,6.874535999999999,6.463721428571431,4.597482653061226,-0.4108145714285678,-1.8662387755102054,monotonic_down,0.15
ITPKB,2.618182,2.592071428571428,2.5865316326530614,-0.026110571428572094,-0.005539795918366508,non_monotonic,0.15
ITPKC,6.455138,6.177192857142859,6.1516755102040825,-0.2779451428571411,-0.025517346938776164,non_monotonic,0.15
ITPR1,3.4070579999999997,4.2748459183673475,3.6340285714285714,0.8677879183673478,-0.6408173469387761,adjacent_specific,0.15
ITPR2,4.050114000000001,4.31739693877551,4.562491836734694,0.26728293877550957,0.24509489795918338,monotonic_up,0.15
ITPR3,4.226234,3.986264285714286,4.0860219387755095,-0.239969714285714,0.09975765306122364,non_monotonic,0.15
ITPRIP,4.356496,4.812002040816329,5.267520408163266,0.45550604081632873,0.4555183673469374,monotonic_up,0.15
ITPRIPL1,2.5564280000000004,2.5134561224489804,2.6728734693877563,-0.042971877551019944,0.15941734693877585,non_monotonic,0.15
ITPRIPL2,8.221406,8.753941836734697,8.80926632653061,0.5325358367346968,0.05532448979591287,field_shift_then_plateau,0.15
ITSN1,2.891956,2.829942857142858,2.6874051020408163,-0.06201314285714199,-0.1425377551020417,non_monotonic,0.15
ITSN2,6.765095,7.021542857142857,6.678022448979595,0.25644785714285767,-0.3435204081632621,non_monotonic,0.15
IVD,6.2812339999999995,6.015690816326528,5.705410714285715,-0.2655431836734712,-0.3102801020408137,monotonic_down,0.15
IVL,2.660307999999999,2.5372408163265305,2.483475510204081,-0.12306718367346825,-0.05376530612244945,non_monotonic,0.15
IVNS1ABP,7.102944,7.348552040816328,6.814224489795921,0.24560804081632792,-0.5343275510204064,non_monotonic,0.15
IWS1,6.251821999999999,6.3159969387755055,6.664087755102038,0.06417493877550662,0.3480908163265326,non_monotonic,0.15
IYD,4.12077,3.7635234693877546,4.00079693877551,-0.35724653061224565,0.2372734693877554,non_monotonic,0.15
IZUMO1,2.4639840000000004,2.448588775510206,2.5709622448979594,-0.015395224489794579,0.12237346938775362,non_monotonic,0.15
JAG1,3.98766,4.539005612244896,4.231093367346937,0.5513456122448961,-0.30791224489795876,non_monotonic,0.15
JAG2,4.378464,4.58840918367347,5.290939795918366,0.2099451836734696,0.702530612244896,monotonic_up,0.15
JAGN1,8.445738,8.392508163265305,8.199091836734693,-0.053229836734695724,-0.19341632653061147,non_monotonic,0.15
JAK1,8.368881999999997,8.788926530612244,8.602388775510203,0.42004453061224645,-0.18653775510204085,non_monotonic,0.15
JAK2,4.9995,5.314442857142859,4.736813265306125,0.3149428571428583,-0.5776295918367333,non_monotonic,0.15
JAK3,3.2519400000000003,3.0925989795918363,3.130408163265304,-0.159341020408164,0.03780918367346775,non_monotonic,0.15
JAKMIP1,2.3687000000000005,2.376541836734694,2.3261387755102034,0.00784183673469352,-0.050403061224490564,non_monotonic,0.15
JAKMIP2,2.3398620000000006,2.468426530612245,2.2563397959183678,0.12856453061224427,-0.21208673469387707,non_monotonic,0.15
JAKMIP3,2.555853999999999,2.56255306122449,2.5185244897959187,0.006699061224490599,-0.044028571428571084,non_monotonic,0.15
JAM2,3.1079119999999993,4.2053306122448975,2.904606122448979,1.0974186122448981,-1.3007244897959183,adjacent_specific,0.15
JAM3,3.457616,4.26630612244898,3.694097448979592,0.8086901224489802,-0.5722086734693881,adjacent_specific,0.15
JARID2,3.493462,3.6033346938775503,4.267618367346938,0.10987269387755028,0.664283673469388,tumor_specific,0.15
JAZF1,3.623273000000001,4.268972959183676,3.6580642857142855,0.6456999591836752,-0.6109086734693907,adjacent_specific,0.15
JDP2,6.0687440000000015,6.2810561224489785,5.7977959183673455,0.21231212244897701,-0.48326020408163295,non_monotonic,0.15
JHDM1D,5.544317999999999,5.647691836734694,5.696087755102041,0.10337383673469525,0.0483959183673468,non_monotonic,0.15
JKAMP,7.202808000000001,7.03618775510204,6.767015306122445,-0.16662024489796057,-0.269172448979595,monotonic_down,0.15
JMJD1C,7.087846000000001,6.872278571428572,7.047073469387757,-0.21556742857142908,0.17479489795918557,non_monotonic,0.15
JMJD4,4.607156,4.602215816326531,5.3527357142857115,-0.004940183673468823,0.7505198979591805,tumor_specific,0.15
JMJD5,2.6569189999999994,2.588160204081632,2.5849122448979593,-0.06875879591836753,-0.0032479591836724886,non_monotonic,0.15
JMJD6,3.677728,3.8370137755102043,3.9838214285714293,0.15928577551020418,0.146807653061225,non_monotonic,0.15
JMJD8,4.996476000000001,5.054502551020408,5.249445918367347,0.05802655102040699,0.19494336734693896,non_monotonic,0.15
JMY,4.498715,4.739944897959184,4.804470918367346,0.24122989795918404,0.06452602040816213,non_monotonic,0.15
JOSD1,6.9229309999999975,6.492287244897958,5.737983673469387,-0.43064375510203945,-0.7543035714285713,monotonic_down,0.15
JOSD2,5.426204,5.291432653061223,5.380522448979593,-0.13477134693877701,0.08908979591836985,non_monotonic,0.15
JPH1,4.297280000000001,4.518672959183674,5.47641275510204,0.22139295918367363,0.957739795918366,monotonic_up,0.15
JPH2,2.872481,2.942877551020408,2.6946591836734703,0.0703965510204081,-0.2482183673469378,non_monotonic,0.15
JPH3,2.4429140000000005,2.437263265306123,2.301320408163266,-0.005650734693877446,-0.13594285714285714,non_monotonic,0.15
JPH4,3.2266200000000005,3.1443979591836744,3.1480938775510214,-0.08222204081632611,0.003695918367347062,non_monotonic,0.15
JRK,2.5562780000000003,2.461741836734693,2.606316836734694,-0.09453616326530723,0.144575000000001,non_monotonic,0.15
JRKL,2.5584919999999998,2.4511897959183666,2.6892857142857136,-0.10730220408163316,0.238095918367347,non_monotonic,0.15
JSRP1,3.701902,3.6013193877551037,3.9081244897959184,-0.10058261224489629,0.3068051020408147,non_monotonic,0.15
JTB,10.143596,9.967591836734693,10.19031785714286,-0.17600416326530777,0.22272602040816736,non_monotonic,0.15
JUB,2.4449639999999997,2.5249040816326525,4.7736214285714285,0.07994008163265276,2.248717346938776,tumor_specific,0.15
JUN,6.646686,8.083889795918369,8.217354081632655,1.4372037959183688,0.13346428571428604,field_shift_then_plateau,0.15
JUNB,6.842402000000002,7.923746938775511,7.889940816326531,1.0813449387755094,-0.03380612244898007,field_shift_then_plateau,0.15
JUND,5.459454000000001,5.8040948979591835,5.173266326530611,0.3446408979591826,-0.6308285714285722,non_monotonic,0.15
JUP,9.837201999999998,9.795226530612242,9.716057142857144,-0.04197546938775609,-0.07916938775509763,non_monotonic,0.15
