gene_symbol,log2_fold_change_reference,adjusted_p_value_reference,log2_fold_change_adjusted,adjusted_p_value_adjusted,reference_significant,adjusted_significant,sign_agreement,lost_significance,gained_significance,changed_direction,reference_model,adjusted_model,effect_difference,effect_direction_agreement,significance_retained
BTN1A1,-0.0036963042766833,0.933556165023576,0.0011891239629323,0.981574553289781,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0048854282396156,False,False
ARPP19,0.005593577158219,0.933975611455815,-0.0266318503959772,0.707466537457352,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.032225427554196204,False,False
H2BC10,0.0026830438774615,0.934026291292104,-0.0044380876251085,0.901720195250036,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0071211315025700005,False,False
LTO1,-0.0037529704272702,0.934251498024677,0.006384892318872,0.899033647889991,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0101378627461422,False,False
LRRIQ1,-0.0035592795566249,0.934381254399298,0.0129787198676694,0.777847962440773,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0165379994242943,False,False
MARK2,-0.0066534489242938,0.934922318872439,0.0190500204235842,0.828575065403912,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.025703469347878,False,False
SLC14A1,-0.0036623295313568,0.935534648051135,0.0123704531070839,0.799757685436393,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.016032782638440702,False,False
BEND3,-0.0054774301917101,0.935593012599336,0.0140886799993079,0.850028181744569,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.019566110191018,False,False
BLID,0.0027387352864282,0.935593012599336,-0.0109368180488208,0.762730166838223,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.013675553335249,False,False
ANKRD18A,-0.0024544192324929,0.936561972975852,0.006718399955559,0.842388582533604,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0091728191880519,False,False
BEND4,-0.0034303144821603,0.936657325746757,0.0032412293112915,0.947198141943071,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.006671543793451799,False,False
DGKE,-0.0021172233339747,0.938546820203842,0.003246293609422,0.914260643057127,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0053635169433967,False,False
IGFBP1,-0.0028385460289262,0.939361693245011,0.0064008170445903,0.876140704442489,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.009239363073516499,False,False
KRT18,-0.0119704452568572,0.939765918939208,0.0249973040183602,0.886119274475521,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0369677492752174,False,False
ZNF718,-0.0034500060671162,0.941225996323055,0.0138099861661548,0.78160469417585,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.017259992233271,False,False
CCDC183,0.007935247178848,0.941339350014224,-0.0496807706517139,0.657217535816488,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.057616017830561896,False,False
KRTAP9-8,-0.0032319343908243,0.941437457343001,0.0003698500580695,0.994336052456547,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0036017844488938,False,False
DOCK10,-0.0092097874740208,0.941720048640671,0.0916372575654904,0.463533858870545,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.10084704503951121,False,False
TEX28,0.0020569588017916,0.942355435846703,-0.0025310900088634,0.936781511619234,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0045880488106550005,False,False
GLDC,0.0059778802191362,0.942767462568099,-0.0162229425339393,0.858922377009951,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0222008227530755,False,False
CPLANE2,-0.003715007128772,0.943280261215853,0.0065072276332867,0.909953894328314,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.010222234762058701,False,False
ACSL6,0.0023727649691811,0.943280261215853,-0.0039909053494446,0.913550610373127,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.006363670318625701,False,False
OR5K4,0.0022782787586464,0.94356073131102,-0.0069783889164983,0.841077995144665,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0092566676751447,False,False
KCNK17,0.002546424408783,0.943734101083931,-0.0026497247812608,0.948008262695104,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0051961491900438,False,False
FAM83D,0.017074592823703,0.943817916469699,-0.0903494136032024,0.723339034951751,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.10742400642690539,False,False
SLC16A7,0.0039310385393728,0.944033270529256,-0.0009541673172152,0.988161584341302,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.004885205856588,False,False
PPP1R8,-0.0027919798715085,0.944763594583421,0.0052776529699277,0.90551464614036,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.008069632841436199,False,False
ARID3A,0.0055518061701415,0.94516345334492,-0.0609958993387447,0.445196798327551,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0665477055088862,False,False
CAPZA3,0.0025649096156789,0.94516345334492,-0.0087634646094858,0.828889584618733,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.011328374225164702,False,False
RCOR3,0.0035040316474765,0.945837884822135,-0.0196544012090219,0.718593293355408,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0231584328564984,False,False
RAPGEF3,0.0021569116369254,0.945837884822135,-0.0033185280806432,0.92495911682529,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0054754397175686,False,False
RRN3P1,-0.002759451828652,0.945837884822135,0.0008313239017816,0.985522270476974,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0035907757304336,False,False
RIN1,-0.0041340378298335,0.945837884822135,0.0216833293742253,0.737515318275387,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.025817367204058802,False,False
GUCY1A2,-0.0026925195157044,0.946186487517261,0.0190365335005846,0.646549379472326,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.021729053016289,False,False
AMPD2,0.00291519033189,0.946555179830343,-0.001820418627556,0.971504275101198,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.004735608959446001,False,False
OR4Q3,-0.0030498569681609,0.946570700864813,0.0020573896097858,0.969152701079054,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0051072465779467,False,False
TOE1,-0.0039007704849474,0.946713220110434,0.0163920147428449,0.793764763548071,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0202927852277923,False,False
INSL4,-0.0029226526520338,0.947112282596803,0.0217171394375207,0.634374449252597,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0246397920895545,False,False
EIF4E,-0.0054342431172731,0.947842296782397,0.0226230095290855,0.799254077984734,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0280572526463586,False,False
OR5H14,0.0020841959692353,0.948813420696795,-0.0117169342180119,0.732348576131341,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0138011301872472,False,False
CKM,0.0028502286901883,0.948853892780725,-0.0005572829098847,0.991377018375924,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.003407511600073,False,False
TMEM154,0.0052303772731923,0.949202022915805,-0.0071451086638535,0.938419557107649,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0123754859370458,False,False
COMP,-0.0030775469342062,0.952025658704333,0.0056824070254427,0.917744662201118,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0087599539596489,False,False
KRT75,-0.0021929816275312,0.952045918554527,0.0185696585484587,0.615290855017923,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.020762640175989902,False,False
HIPK3,0.001949665657642,0.952393217650073,-0.0044966295764204,0.899726979301787,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.006446295234062401,False,False
SYNGR2,-0.0055029628527951,0.952816461606827,0.0193083621249963,0.847661684277449,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0248113249777914,False,False
PHACTR3,-0.003027062963233,0.953197041168819,0.0216594521892673,0.682971031900535,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0246865151525003,False,False
MYLK4,0.0023145487687247,0.953272954031839,-0.0073259482025548,0.864389240807642,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0096404969712795,False,False
CACNG1,0.0024259293126824,0.954136576871266,-0.0023884340850368,0.9598839505329,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0048143633977192,False,False
SHPRH,-0.0043333369876272,0.954168957901442,0.0121004481467038,0.882741350818491,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.016433785134331,False,False
PICK1,-0.002212917845759,0.954169037953591,0.0081762786053255,0.84360762510477,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0103891964510845,False,False
CSPP1,0.003418864664882,0.954708801542295,-0.0116164030863416,0.858299561932517,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.015035267751223599,False,False
PPDPF,-0.0030390294863546,0.956694199940672,0.0095554603462812,0.873422965936274,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.012594489832635801,False,False
NDUFAF8,-0.003591063002155,0.957314016061978,0.0265880532407154,0.700259060330645,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0301791162428704,False,False
PPARGC1B,-0.003232258420629,0.957314016061978,0.0085691832101907,0.895581872846638,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0118014416308197,False,False
CCDC152,-0.0053602417021681,0.960356960403464,0.0449842228988462,0.681331995644195,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0503444646010143,False,False
REST,-0.00263070212902,0.960427211599499,0.0170485777532534,0.755851671700595,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0196792798822734,False,False
TIMM10B,-0.0025713897797432,0.961390981604051,0.0060225796077083,0.915144372759915,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0085939693874515,False,False
ODAD4,0.0020358936753616,0.961395009749706,-0.0147732327749025,0.730444477645304,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0168091264502641,False,False
SPANXN1,0.003484610231594,0.961395009749706,-0.0070728794669081,0.927097164596442,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0105574896985021,False,False
IFI27,-0.0064772899697836,0.961660294896191,0.0103492784137255,0.94401273083351,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0168265683835091,False,False
CLDN23,-0.0091807981234185,0.962158383650624,0.0920683832588005,0.634107705249865,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.101249181382219,False,False
CA6,-0.0011586197531702,0.962283627171116,0.0039680981359436,0.879560531334712,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0051267178891138,False,False
TBC1D10C,-0.0073899617178074,0.962405878804647,0.0036545508347186,0.983178057231761,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.011044512552526,False,False
CD5,-0.0028186583356861,0.963245399369999,0.0371796358452887,0.532826774037509,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0399982941809748,False,False
ZUP1,-0.0031779425360062,0.96426859488678,0.0137414405512346,0.853753288290838,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0169193830872408,False,False
OR13C4,0.0020734958231019,0.964865819266922,-0.0149757780668657,0.755612287050788,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0170492738899676,False,False
ABCD1,0.003303415585115,0.965063352138918,-0.0042752796359644,0.958669740116694,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0075786952210793995,False,False
THUMPD2,-0.0022624823265997,0.965070401633474,0.0034833178632675,0.950533179299454,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.005745800189867201,False,False
FAU,0.001058625107474,0.965187617820779,-0.0008318630122687,0.975474870255185,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0018904881197427002,False,False
THSD7B,0.0014348773832274,0.967729813629704,-0.0056756909058807,0.879125066282262,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0071105682891081,False,False
POLR3GL,0.0028796477660374,0.967842375526179,-0.0216177921711543,0.765551505908193,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0244974399371917,False,False
LAMA3,-0.0069468511585067,0.968054382100051,0.0749193749047862,0.664338337339956,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0818662260632929,False,False
LINC00260,0.0029065074932323,0.96824572823616,-0.0014596573794379,0.98518715699413,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0043661648726702005,False,False
ZBED2,-0.0020817819542857,0.968677599271733,0.0054428791072867,0.923009785570611,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0075246610615724,False,False
TDRD9,0.0017036584015581,0.968762029084372,-0.0010533343542396,0.982493107992391,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0027569927557977002,False,False
TIE1,0.0012406366088884,0.970203754404,-0.0017267309844442,0.962324154463928,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0029673675933326003,False,False
C10orf120,-0.0018042091040356,0.970240364025493,0.0133818437628453,0.785230009392303,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0151860528668809,False,False
NLRC4,-0.001187015900901,0.970977080104369,0.0185736656006935,0.559824688878452,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0197606815015945,False,False
CLTCL1,-0.0013501422751626,0.971076251014212,0.0038021476010204,0.923385291047822,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.005152289876183,False,False
PAH,0.0013343461623776,0.971076251014212,-0.008898565651851,0.81512792743876,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.010232911814228599,False,False
DNAI3,0.0014913085415826,0.971076251014212,-0.0021161703891384,0.962631981777166,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.003607478930721,False,False
IL27RA,-0.0027455404490562,0.9713060035562,0.0338740181123564,0.657153395659881,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0366195585614126,False,False
CLXN,-0.0010359648338778,0.971477442270185,0.0030042476334518,0.922463286614059,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0040402124673296,False,False
SPATC1L,-0.0028233987381549,0.971832783156305,0.0174242969667251,0.834587033731075,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.02024769570488,False,False
LAIR1,0.0028962283014946,0.971832783156305,-0.0162620565947363,0.851751349078191,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0191582848962309,False,False
WNT10B,-0.0027502187813779,0.971832783156305,0.0211888049033061,0.79137031766077,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.023939023684683997,False,False
CTDSP1,-0.0014613024404605,0.972127918683432,0.0049257224073379,0.912218609207074,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0063870248477984,False,False
OR2T11,0.0016724951976448,0.97216766696828,-0.002046096474235,0.96975597948948,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0037185916718798003,False,False
RAB8B,0.0022222691001143,0.972244203653156,-0.0090004770436152,0.894793425948837,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0112227461437295,False,False
LCE1B,0.0014678568091776,0.972296047924412,-0.0155611607840693,0.719201425724697,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0170290175932469,False,False
