gene_symbol,entrez_id,comparison,log2_fold_change,standard_error,moderated_statistic,p_value,adjusted_p_value,average_expression,confidence_interval_lower,confidence_interval_upper,direction,mapping_status,analysis_provenance_x,adjacent_direction_consistency,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance,analysis_provenance_y,deposited_log2fc,deposited_adjusted_p_value,deposited_sign_agreement,outlier_sensitivity_status,analysis_provenance,candidate_rule
TRPC1,7220,adjacent_vs_healthy,1.06574325772261,0.140155240114165,7.67178155272088,2.05341953369824e-12,2.8555928362406197e-11,4.63650241958538,0.791238336531153,1.34024817891407,up,mapped_unique,raw_cel_rma_limma,0.9591836734693877,3.930807559742034,4.996550817464645,4.071632933342639,1.0657432577226111,-0.9249178841220065,adjacent_specific,0.15,raw_cel_rma,1.0659235918367345,4.376618306210234e-13,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
KIF26A,26153,adjacent_vs_healthy,1.00420143145396,0.132066729029364,7.67078054897214,2.06493556447974e-12,2.8685693904756097e-11,5.45034990437198,0.74551416788127,1.26288869502666,up,mapped_unique,raw_cel_rma_limma,0.8979591836734694,4.785405713274079,5.7896071447280475,4.485341241247224,1.0042014314539687,-1.3042659034808235,adjacent_specific,0.15,raw_cel_rma,1.0080731836734709,2.1812649338275036e-10,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
F3,2152,adjacent_vs_healthy,0.823829069352015,0.108560488516809,7.65248932590098,2.28699631005118e-12,3.16279444823083e-11,5.10098887381897,0.611099358984194,1.03655877971984,up,mapped_unique,raw_cel_rma_limma,0.8877551020408163,4.555480436004794,5.379309505356811,5.304367393376415,0.8238290693520165,-0.07494211198039569,field_shift_then_plateau,0.15,raw_cel_rma,0.8206526938775509,4.241615382200649e-13,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
CFL2,1073,adjacent_vs_healthy,1.65770914827603,0.218690861826344,7.65105564020953,2.3053695905927997e-12,3.18344165273047e-11,6.39524709156328,1.22957413828167,2.0858441582704,up,mapped_unique,raw_cel_rma_limma,0.9489795918367347,5.297574817704823,6.955283965980856,5.364351806667449,1.6577091482760329,-1.5909321593134065,adjacent_specific,0.15,raw_cel_rma,1.6570428571428577,2.2448014838083013e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
IFI44,10561,adjacent_vs_healthy,1.29056956255176,0.170266254192782,7.64909623312749,2.33071688060576e-12,3.21604142704481e-11,4.00872361766996,0.957169971720291,1.62396915338322,up,mapped_unique,raw_cel_rma_limma,0.9591836734693877,3.154157285710015,4.444726848261772,4.0241218642102075,1.2905695625517573,-0.42060498405156466,non_monotonic,0.15,raw_cel_rma,1.2920100612244902,2.6617879351737413e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
TGFB1I1,7041,adjacent_vs_healthy,1.37021675192008,0.180924866833483,7.64316747237514,2.40910594630811e-12,3.3217277365575594e-11,6.35798055092376,1.01596690916601,1.72446659467415,up,mapped_unique,raw_cel_rma_limma,0.9591836734693877,5.4506748638415425,6.820891615761621,6.18706317629092,1.3702167519200783,-0.633828439470701,adjacent_specific,0.15,raw_cel_rma,1.3708586122448994,2.0792157164850004e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
RBPMS,11030,adjacent_vs_healthy,1.27987536161859,0.169133842792099,7.63644986111785,2.50108436062844e-12,3.44597986795975e-11,4.81251687952236,0.948690907188613,1.61105981604856,up,mapped_unique,raw_cel_rma_limma,0.9489795918367347,3.9650318427749136,5.244907204393501,5.707156930244268,1.2798753616185872,0.46224972585076696,monotonic_up,0.15,raw_cel_rma,1.2778795918367352,2.2448014838083013e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
PLEKHA4,57664,adjacent_vs_healthy,0.643310010236873,0.0849185993094861,7.63332091408196,2.5451054489635997e-12,3.50402083033037e-11,4.0216250164262,0.476776913756923,0.809843106716824,up,mapped_unique,raw_cel_rma_limma,0.9081632653061225,3.5956494691071867,4.238959479344058,4.6536676963695065,0.6433100102368714,0.41470821702544836,monotonic_up,0.15,raw_cel_rma,0.6439930612244904,1.2817262461320736e-14,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
PODN,127435,adjacent_vs_healthy,0.541718381847476,0.071483589832379,7.62960675345553,2.5983569306837996e-12,3.56671266877086e-11,3.50709615352085,0.401415953605874,0.682020810089077,up,mapped_unique,raw_cel_rma_limma,0.8673469387755102,3.1483907385137417,3.6901091203612166,3.393125623978741,0.5417183818474749,-0.29698349638247556,non_monotonic,0.15,raw_cel_rma,0.5420694285714287,6.38999408372716e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
SH3YL1,26751,adjacent_vs_healthy,-0.82583049811518,0.109305774165683,-7.6189047101878,2.75804605430074e-12,3.77750159585339e-11,6.65566633620752,-1.04001702300126,-0.611643973229097,down,mapped_unique,raw_cel_rma_limma,0.9795918367346939,7.202500044418916,6.376669546303742,7.1391921445547375,-0.8258304981151738,0.7625225982509951,adjacent_specific,0.15,raw_cel_rma,-0.8273618367346955,6.828499945732439e-12,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
HERC6,55008,adjacent_vs_healthy,1.41824389011925,0.18795275486385,7.61550738743694,2.8107429648432697e-12,3.8383040930540596e-11,6.41617052133811,1.05024556118742,1.78624221905108,up,mapped_unique,raw_cel_rma_limma,0.8877551020408163,5.47706308058347,6.895306970702723,5.654205126898746,1.4182438901192533,-1.2411018438039774,adjacent_specific,0.15,raw_cel_rma,1.4174771020408174,6.253094048989262e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
PTX3,5806,adjacent_vs_healthy,1.06443336670906,0.14109787496439,7.6112377569952,2.8783866174038998e-12,3.9219873659394295e-11,3.83300993361276,0.788084962896193,1.34078177052193,up,mapped_unique,raw_cel_rma_limma,0.9387755102040817,3.1281824340351427,4.192615800744203,2.902494157658407,1.0644333667090606,-1.2901216430857962,adjacent_specific,0.15,raw_cel_rma,1.0645980816326532,8.470565457047918e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
CKAP4,10970,adjacent_vs_healthy,0.557487976553167,0.0738132532527099,7.60524191647064,2.97610831853817e-12,4.0461943242478496e-11,9.10985135750303,0.412638729777523,0.702337223328812,up,mapped_unique,raw_cel_rma_limma,0.9183673469387755,8.740703913569176,9.298191890122343,9.248580681850852,0.5574879765531673,-0.049611208271491236,field_shift_then_plateau,0.15,raw_cel_rma,0.5570014693877585,6.427330976317356e-12,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
FHL1,2273,adjacent_vs_healthy,1.7440823865814,0.231725272561095,7.59716914184265,3.1128884876746797e-12,4.229045417862229e-11,6.12641004954781,1.29044486434095,2.19771990882185,up,mapped_unique,raw_cel_rma_limma,0.9183673469387755,4.97154468546012,6.715627072041529,3.9722737113939193,1.7440823865814084,-2.7433533606476095,adjacent_specific,0.15,raw_cel_rma,1.741989673469388,4.083959457062207e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
IER3,8870,adjacent_vs_healthy,0.764764149607638,0.101714198198792,7.58068443232006,3.41182465297126e-12,4.6148235430459795e-11,9.06418565304697,0.56541569568015,0.964112603535126,up,mapped_unique,raw_cel_rma_limma,0.9387755102040817,8.557787770198667,9.322551919806306,10.096377994811066,0.7647641496076396,0.7738260750047594,monotonic_up,0.15,raw_cel_rma,0.7635683265306135,1.6502160694139924e-11,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
APLNR,187,adjacent_vs_healthy,0.576598294000833,0.0766620539876838,7.57512016477926,3.51901101648497e-12,4.7493805616647496e-11,4.04000589920245,0.426187987707575,0.727008600294091,up,mapped_unique,raw_cel_rma_limma,0.9081632653061225,3.658204326147845,4.234802620148681,4.498172065240191,0.5765982940008358,0.2633694450915103,monotonic_up,0.15,raw_cel_rma,0.5781595918367355,8.375238911635039e-13,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
TWIST1,7291,adjacent_vs_healthy,0.656227709528506,0.0873213013366638,7.57317693822997,3.55722422238928e-12,4.7974526529524295e-11,2.74768332427463,0.485001504993125,0.827453914063887,up,mapped_unique,raw_cel_rma_limma,0.9183673469387755,2.313154165262508,2.9693818747910146,4.558348008135843,0.6562277095285065,1.5889661333448282,monotonic_up,0.15,raw_cel_rma,0.6565059591836739,1.2719076150514797e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
TMEM200B,399474,adjacent_vs_healthy,0.619216846243219,0.082487102797771,7.56310581971999,3.76195190808905e-12,5.05653443257617e-11,5.32300821720575,0.457432553285601,0.781001139200837,up,mapped_unique,raw_cel_rma_limma,0.9591836734693877,4.912986251450102,5.532203097693322,5.020244033142305,0.6192168462432202,-0.511959064551017,adjacent_specific,0.15,raw_cel_rma,0.6211955102040818,1.8933019269627016e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
HMMR,3161,adjacent_vs_healthy,-0.835440056215025,0.111423196746799,-7.56143826582309,3.7969582655793e-12,5.094757498589349e-11,5.23194662754808,-1.0537656512483,-0.617114461181746,down,mapped_unique,raw_cel_rma_limma,0.8775510204081632,5.785143421528303,4.949703365313277,6.235066920812382,-0.8354400562150257,1.2853635554991047,adjacent_specific,0.15,raw_cel_rma,-0.8339826938775499,5.988104686644901e-12,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
MYH11,4629,adjacent_vs_healthy,1.98518342223505,0.265075090245683,7.55993136559916,3.82886940130674e-12,5.1301300891421495e-11,6.65218003466144,1.46629192263764,2.50407492183246,up,mapped_unique,raw_cel_rma_limma,0.9795918367346939,5.3376666875058,7.322850109740853,4.839918113907024,1.9851834222350524,-2.4829319958338285,adjacent_specific,0.15,raw_cel_rma,1.979999510204081,3.739631539263744e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
NEURL1B,54492,adjacent_vs_healthy,-0.633345786658465,0.0844585093297835,-7.55586007119777,3.916419924566e-12,5.2398411291769396e-11,8.84507809128174,-0.798980266528291,-0.467711306788638,down,mapped_unique,raw_cel_rma_limma,0.8775510204081632,9.2644557067718,8.631109920113337,7.367770186570848,-0.6333457866584631,-1.2633397335424892,monotonic_down,0.15,raw_cel_rma,-0.6335315918367357,1.3288296963114533e-12,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
ACER3,55331,adjacent_vs_healthy,-0.601016066135426,0.080209571929733,-7.54830986181698,4.0840609927402595e-12,5.4483613099399296e-11,4.61616792104504,-0.758352800099241,-0.443679332171612,down,mapped_unique,raw_cel_rma_limma,0.9081632653061225,5.014138018891473,4.413121952756048,3.8639482699935215,-0.6010160661354256,-0.5491736827625262,monotonic_down,0.15,raw_cel_rma,-0.6012278163265306,9.563686045279076e-12,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
PRNP,5621,adjacent_vs_healthy,1.05643342421511,0.141217804418761,7.54762825685955,4.09954015831854e-12,5.46506831487453e-11,6.20507470838619,0.779850476670272,1.33301637175994,up,mapped_unique,raw_cel_rma_limma,0.9285714285714286,5.505544468027541,6.56197789224265,6.240880332889162,1.0564334242151094,-0.32109755935348794,non_monotonic,0.15,raw_cel_rma,1.057499959183673,3.940860651299824e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
C2CD4B,388125,adjacent_vs_healthy,0.828019185547979,0.110673970319526,7.54488620345525,4.1624009235797e-12,5.54087783131668e-11,5.50506793037152,0.611158176175162,1.0448801949208,up,mapped_unique,raw_cel_rma_limma,0.9387755102040817,4.956784956157317,5.7848041417052976,6.733744290534984,0.8280191855479808,0.9489401488296867,monotonic_up,0.15,raw_cel_rma,0.8330916734693901,9.290283169845158e-12,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
AKAP13,11214,adjacent_vs_healthy,0.507341717154834,0.0677733116514982,7.53420730239016,4.41643842550502e-12,5.85795885850702e-11,6.69632675690499,0.37427888038042,0.640404553929249,up,mapped_unique,raw_cel_rma_limma,0.8673469387755102,6.3603842685186756,6.867725985673513,5.980760747321317,0.5073417171548371,-0.8869652383521958,adjacent_specific,0.15,raw_cel_rma,0.5065982448979582,3.715350821637983e-13,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
RHOQ,23433,adjacent_vs_healthy,0.943141079077659,0.126393217665146,7.52716792931663,4.5922295567238594e-12,6.073699892977409e-11,6.31762935786453,0.695547815089869,1.19073434306545,up,mapped_unique,raw_cel_rma_limma,0.9081632653061225,5.693117021718511,6.6362581007961685,6.890486135876675,0.9431410790776571,0.25422803508050684,monotonic_up,0.15,raw_cel_rma,0.9431226530612244,7.203427952133256e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
STX2,2054,adjacent_vs_healthy,1.01376846997828,0.135880977454762,7.52683547490948,4.60070095295934e-12,6.080554726248619e-11,5.06815811241619,0.747622358277613,1.27991458167894,up,mapped_unique,raw_cel_rma_limma,0.9591836734693877,4.396878990403549,5.410647460381832,5.975394633389026,1.0137684699782836,0.564747173007194,monotonic_up,0.15,raw_cel_rma,1.011766448979592,9.117546095063814e-16,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
HTATIP2,10553,adjacent_vs_healthy,-0.639296769687192,0.0856589220948016,-7.52040215112398,4.76771118930901e-12,6.296784277880259e-11,7.4030978550947,-0.807275855757546,-0.471317683616838,down,mapped_unique,raw_cel_rma_limma,0.9591836734693877,7.82641598637405,7.187119216686863,6.887756930953098,-0.6392967696871867,-0.299362285733765,monotonic_down,0.15,raw_cel_rma,-0.6392817551020427,3.9223056882391474e-13,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
VSNL1,7447,adjacent_vs_healthy,-0.575896606478277,0.0771354796904908,-7.51969357960123,4.78646883440759e-12,6.317045592305229e-11,4.1814010508369,-0.72723117560664,-0.424562037349913,down,mapped_unique,raw_cel_rma_limma,0.9081632653061225,4.562737992964405,3.986841386486125,6.047387823110282,-0.5758966064782802,2.060546436624157,adjacent_specific,0.15,raw_cel_rma,-0.5769994693877556,6.448889348908884e-11,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
ERRFI1,54206,adjacent_vs_healthy,0.736976448960779,0.0988447502693913,7.51668506955899,4.8669285633843996e-12,6.41407762915021e-11,7.90087569173262,0.543235677868146,0.930717220053412,up,mapped_unique,raw_cel_rma_limma,0.8673469387755102,7.412877772826157,8.149854221786926,7.769195406915972,0.7369764489607693,-0.3806588148709542,non_monotonic,0.15,raw_cel_rma,0.7361593061224481,2.1501340315607028e-14,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
HBB,3043,adjacent_vs_healthy,1.67352123350695,0.224744562351719,7.51610369826536,4.8826304513864694e-12,6.43018782379885e-11,9.94074288362042,1.23354194537408,2.11350052163982,up,mapped_unique,raw_cel_rma_limma,0.8367346938775511,8.832600445217173,10.506121678724123,8.484695030253855,1.6735212335069498,-2.0214266484702677,adjacent_specific,0.15,raw_cel_rma,1.7020555714285717,2.348658686235529e-14,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
USP18,11274,adjacent_vs_healthy,1.53423624146173,0.206050382532991,7.51528854892608,4.9047307891295e-12,6.4546955367263e-11,5.26459782469192,1.13083210561107,1.93764037731239,up,mapped_unique,raw_cel_rma_limma,0.8469387755102041,4.248684637778067,5.782920879239801,4.705801834236863,1.534236241461734,-1.077119045002938,adjacent_specific,0.15,raw_cel_rma,1.5322131020408172,2.6966684027596445e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
GIPC2,54810,adjacent_vs_healthy,-0.709199433027449,0.0951739815649599,-7.51147879841086,5.00934086132992e-12,6.58767514409604e-11,6.76042968406714,-0.895767238450916,-0.522631627603983,down,mapped_unique,raw_cel_rma_limma,0.9387755102040817,7.230034714044779,6.5208352810173285,6.090818303733196,-0.7091994330274503,-0.430016977284132,monotonic_down,0.15,raw_cel_rma,-0.706864938775511,4.388356253054896e-15,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
CTSG,1511,adjacent_vs_healthy,1.12269355141742,0.150872558898747,7.50841506572405,5.09506621328941e-12,6.690893059923389e-11,4.9179827349728,0.82722808754409,1.41815901529075,up,mapped_unique,raw_cel_rma_limma,0.8877551020408163,4.1745775455207275,5.297271096938145,3.0452092805450457,1.1226935514174174,-2.252061816393099,adjacent_specific,0.15,raw_cel_rma,1.121280489795918,2.436358973435758e-13,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
